cl	scl	ord	fam	gen	sp	ref	newref	famlab	genlab	splab	cod	dispcat	disp	area	fruit	leng	diam	frfm	pdm	sdm	seeds	seedm	ry	kjg	kjfr	pcw	lip	pro	nsc	ash	fib
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rubus	allegheniensis	37	22	ROSACEAE	Rubus	alleghen	RALL	Mixed		NAmerica	Other	NA	NA	0.76	0.04	NA	35.9	NA	4.6	18.17	0.64	94.4	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rubus	ellipticus	61	8	ROSACEAE	Rubus	elliptic	RELL	Mixed		Africa	Other	9	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rubus	idaeus	0	17	ROSACEAE	Rubus	idaeus	RIDA	Mixed		NEurope	Other	10.2	12.3	0.76	0.07	0.08	39.3	0	9.3	NA	NA	80.3	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rubus	parviflorus1	70	14	ROSACEAE	Rubus	parviflo1	RPAR1	Mixed		Australasia	Other	NA	NA	0.29	0.02	0.02	14.1	0	7	NA	NA	91.3	0.04	0.05	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rubus	parviflorus2	41	33	ROSACEAE	Rubus	parviflo2	RPAR2	Mixed		NAmerica	Other	NA	NA	0.66	0.05	NA	73.6	NA	7.6	16.76	0.84	NA	0.02	0.04	0.9	0.04	0.19
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rubus	rosaefolia	25	45	ROSACEAE	Rubus	rosaefol	RROS	Mixed		NTAmerica	Other	NA	17	NA	NA	NA	NA	NA	NA	NA	NA	77	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rubus	saxatilis	74	10	ROSACEAE	Rubus	saxatili	RUSA	Mixed		NEurope	Other	NA	8	0.39	0.02	NA	2	NA	5.7	6	NA	94	0.01	0.02	0.3	NA	0.12
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rubus	sp.1	38	49	ROSACEAE	Rubus	sp.1	RSP1	Mixed		NTAmerica	Berry2	18.1	13.8	2	0.15	0.17	68.9	0	7.7	NA	NA	83.7	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rubus	ulmifolius	0	17	ROSACEAE	Rubus	ulmifoli	RULM	Mixed		MEurope	Other	13.1	11.8	0.73	0.13	0.09	28.8	0	17.3	19.17	2.41	78.7	0.04	0.06	0.88	0.03	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rubus	ursinus	3	46	ROSACEAE	Rubus	ursinus	RURS	Mixed		NAmerica	Other	NA	NA	NA	NA	NA	NA	NA	NA	17.33	NA	83	0.04	0.06	0.88	0.03	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Sorbus	domestica	0	17	ROSACEAE	Sorbus	domestic	SDOM	Mammals		MEurope	Berry2	21.1	19.3	4.15	1.94	0.05	1.8	0.03	46.6	16.74	32.41	52	0.01	0.03	0.47	0.02	0.46
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Sorbus	mougeotti	0	17	ROSACEAE	Sorbus	mougeott	SMOU	Mammals		MEurope	Berry2	10.7	9.7	0.48	0.14	0.01	2.7	0	28.7	17.24	2.37	69.3	0.04	0.03	0.72	0.02	0.2
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Sorbus	americana	3	46	ROSACEAE	Sorbus	american	SAME	Mixed		NAmerica	Berry2	NA	NA	0.27	0.06	0.01	NA	NA	20.5	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Sorbus	aria	0	17	ROSACEAE	Sorbus	aria	SARI	Mixed		MEurope	Berry2	11	11	0.69	0.26	0.03	3.8	0.01	37.1	17.04	4.35	53.2	0.03	0.03	0.62	0.02	0.3
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Sorbus	aucuparia	0	17	ROSACEAE	Sorbus	aucupari	SAUC	Mixed		NEurope	Berry2	10	9.3	0.45	0.11	0	1.4	0	24.8	17.2	1.92	76.6	0.03	0.03	0.76	0.02	0.16
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Sorbus	intermedia	74	10	ROSACEAE	Sorbus	intermed	SINT	Mixed		NEurope	Berry2	NA	15.2	2.08	0.43	NA	4.1	NA	20.4	6.57	NA	76.3	0.04	0.01	0.27	NA	0.09
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Sorbus	latifolia	0	17	ROSACEAE	Sorbus	latifoli	SLAT	Mixed		NEurope	Berry2	13.9	12.5	1.24	0.38	0.04	1.6	0.02	30.7	16.7	6.33	66.2	0.02	0.02	0.66	0.04	0.26
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Sorbus	scopulina	41	33	ROSACEAE	Sorbus	scopulin	SSCO	Mixed		NAmerica	Berry2	NA	9.7	0.45	0.06	NA	3.2	NA	13.1	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Sorbus	torminalis	0	17	ROSACEAE	Sorbus	torminal	STOR	Mixed		MEurope	Berry2	11.6	9.8	0.77	0.29	0.05	2.5	0.02	38.3	16.74	4.91	54.8	0.03	0.02	0.56	0.04	0.35
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Aidia	aff.racemosa	73	31	ROSACEAE	Aidia	aff.race	ARAC	Birds		Australasia	Drupe2	NA	NA	0.08	NA	NA	1.7	NA	NA	NA	NA	NA	NA	0.06	NA	NA	0.36
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Amaioua	guianensis	71	9	RUBIACEA	Amaioua	guianens	AGUI	Birds		NTAmerica	Berry1	13	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Antirhea	tenuiflora	43	4	RUBIACEA	Antirhea	tenuiflo	ATEN	Birds		Australasia	Berry1	14.8	11.5	0.52	0.05	NA	NA	NA	9.5	NA	NA	89.3	0.01	0.06	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Aulacocalyx	diervilloides	61	8	RUBIACEA	Aulacoca	diervill	ADIE	Birds		Africa	Berry1	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Canthium	cf.Brevipes	39	3	RUBIACEA	Canthium	cf.Brevi	CBRE	Birds		Australasia	Berry1	12	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Canthium	coprosmoides	43	4	RUBIACEA	Canthium	coprosmo	CCOP	Birds		Australasia	Berry1	8.8	7	0.41	0.08	NA	NA	NA	18.8	NA	NA	72.7	0.01	0.08	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Canthium	gueinzii	61	8	RUBIACEA	Canthium	gueinzii	CGUE	Mixed		Africa	Drupe1	14	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Chassalia	parviflora	61	8	RUBIACEA	Chassali	parvifol	CPAR	Birds		Africa	Drupe1	5.5	5.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Coffea	ligustroides	61	8	RUBIACEA	Coffea	ligustro	CLIG	Birds		Africa	Drupe1	11.5	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Coprosma	hirtella	70	14	RUBIACEA	Coprosma	hirtella	CHIR	Birds		Australasia	Drupe1	NA	NA	0.83	0.05	0.1	2.1	0.05	5.5	9.07	0.42	92.7	0.1	0.04	0.26	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Coprosma	quadrifida	70	14	RUBIACEA	Coprosma	quadrifi	CQUA	Birds		Australasia	Drupe1	NA	NA	0.04	0	0	2	0	6.8	8.41	0.02	90.1	0.05	0.04	0.34	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Coprosma	grandiflora	33	47	RUBIACEA	Coprosma	grandifl	CGRA	Mixed		Australasia	Drupe1	NA	NA	0.24	0.01	0.01	NA	NA	4.2	NA	NA	92	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Coussarea	austin-smithii	25	45	RUBIACEA	Coussare	austin-s	CAUS	Birds		NTAmerica	Berry1	NA	17	1.9	0.07	0.05	NA	NA	3.5	NA	NA	94	NA	0.02	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Faramea	occidentalis	3	46	RUBIACEA	Faramea	occident	FOCC	Mixed		NTAmerica	Drupe1	NA	NA	NA	NA	NA	NA	NA	NA	17.24	NA	84.5	0.03	0.18	0.72	0.07	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Galiniera	coffeoides	61	8	RUBIACEA	Galinier	coffeoid	GCOF	Birds		Africa	Drupe1	12	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Guettarda	macrantha	60	2	RUBIACEA	Guettard	macranth	GMAC	Mammals		NTAmerica	Drupe1	7	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Hamelia	nodosa	3	46	RUBIACEA	Hamelia	nodosa	HNOD	Birds		NTAmerica	Drupe1	NA	NA	NA	NA	NA	NA	NA	NA	17.45	NA	90	0.07	0.08	0.77	0.08	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Mussaenda	sp.1	40	41	RUBIACEA	Mussaend	sp.1	MSP1	Mixed		Africa	Berry1	NA	NA	NA	NA	NA	NA	NA	NA	18.04	NA	82	0.04	0.04	0.96	0.01	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Nauclea	diderrichii	40	41	RUBIACEA	Nauclea	diderric	NDID	Mixed		Africa	Berry1	NA	NA	NA	NA	NA	NA	NA	NA	17.43	NA	82	0.04	0.03	0.92	0.01	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Nertera	granadensis	38	49	RUBIACEA	Nertera	granaden	NGRA	Birds		NTAmerica	Berry1	6.2	5.6	0.01	0	0.01	1.6	0	34.4	NA	NA	72.9	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Unident.Rubi.2	SEGC291	75	35	RUBIACEA	Noid.	SEGC291	R291	Birds		Africa	Berry2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.5	0.06	0.09	0.12	NA	0.38
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Oxyanthus	speciosus	36	43	RUBIACEA	Oxyanthu	speciosu	OSPE	Mixed		Africa	Berry1	NA	NA	NA	NA	NA	NA	NA	NA	11.51	NA	NA	0.02	0.05	0.59	0.04	0.3
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Palicourea	calophylla	71	9	RUBIACEA	Palicour	calophyl	PCAL	Birds		NTAmerica	Berry1	9	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Palicourea	elliptica	35	48	RUBIACEA	Palicour	elliptic	PELL	Birds		NTAmerica	Drupe2	NA	NA	0.13	0.01	0.04	2	0.02	6.3	18.29	0.15	90.2	NA	0.02	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Pavetta	puberula	75	35	RUBIACEA	Pavetta	puberula	PPUV	Mixed		Africa	Drupe2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.6	0.01	0.1	0.22	NA	0.17
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Posoqueria	latifolia	60	2	RUBIACEA	Posoquer	latifoli	PLAT	Mixed		NTAmerica	Drupe1	40	50.5	NA	NA	NA	NA	NA	NA	NA	NA	81.5	NA	0.01	0.65	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Psychotria	deflexa	35	48	RUBIACEA	Psychotr	deflexa	PDEF	Birds		NTAmerica	Drupe2	NA	NA	0.12	0.01	0.01	2	0.01	5.1	15.15	0.09	94.6	NA	0.01	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Psychotria	ealaensis	61	8	RUBIACEA	Psychotr	ealaensi	PEAL	Birds		Africa	Drupe1	8.5	8.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Psychotria	horizontalis	35	48	RUBIACEA	Psychotr	horizont	PHOR	Birds		NTAmerica	Drupe2	NA	NA	0.08	0.01	0.02	2	0.01	6.1	15.45	0.07	91.7	NA	0.01	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Psychotria	limonensis	3	46	RUBIACEA	Psychotr	limonens	PLIM	Birds		NTAmerica	Drupe1	NA	NA	0.19	0.02	0.01	NA	NA	8.6	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Psychotria	mahonii	61	8	RUBIACEA	Psychotr	mahonii	PMAH	Birds		Africa	Drupe1	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Psychotria	marginata1	3	46	RUBIACEA	Psychotr	marginat1	PMAR1	Birds		NTAmerica	Drupe1	NA	NA	0.04	0	0.01	NA	NA	10.3	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Psychotria	marginata2	35	48	RUBIACEA	Psychotr	marginat2	PMAR2	Birds		NTAmerica	Drupe2	NA	NA	0.16	0.01	0.03	2	0.02	7.3	16.2	0.19	90.8	NA	0.01	0.39	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Psychotria	vogeliana	75	35	RUBIACEA	Psychotr	vogelian	PVOG	Birds		Africa	Drupe2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	0.01	0.04	0.56	NA	0.11
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Psychotria	zombamontana	61	8	RUBIACEA	Psychotr	zombamon	PZOM	Birds		Africa	Drupe1	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Putoria	calabrica	0	17	RUBIACEA	Putoria	calabric	PCAL	Birds		MEurope	Drupe1	5.4	3.7	0.03	0	0.01	2	0	9.1	NA	NA	73.9	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Relbunium	hypocarpium	38	49	RUBIACEA	Relbuniu	hypocarp	RHYP	Birds		NTAmerica	Berry1	3.5	3.6	0.01	0	0	1.7	0	25.7	NA	NA	41.9	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Rubia	peregrina	0	17	RUBIACEA	Rubia	peregrin	RPER	Birds		MEurope	Berry1	5.8	6.1	0.1	0.01	0.01	1.2	0.01	12.1	18.17	0.22	76.9	0.1	0.05	0.65	0.06	0.15
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Rubia	tenuifolia	68	21	RUBIACEA	Rubia	tenuifol	RTEN	Birds		MEurope	Berry1	NA	NA	NA	NA	NA	NA	NA	NA	18.75	NA	83.8	0.16	0.03	0.7	NA	0.05
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Rutidea	orientalis	61	8	RUBIACEA	Rutidea	oriental	RORI	Birds		Africa	Drupe1	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Rutidea	fuscescens	61	8	RUBIACEA	Rutidea	fuscesce	RFUS	Mixed		Africa	Drupe1	8.5	8.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Rytigynia	adenodonta	61	8	RUBIACEA	Rytigyni	adenodon	RADE	Birds		Africa	Drupe1	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Tricalysia	acocantheroides	61	8	RUBIACEA	Tricalys	acocanth	TACO	Birds		Africa	Drupe1	7	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Tricalysia	verdcourtiana	61	8	RUBIACEA	Tricalys	verdcour	TVER	Birds		Africa	Drupe1	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Unident.Rubi.1	species	38	49	RUBIACEA	Unidenti	species	RUBI	Birds		NTAmerica	Berry1	5.3	7.7	0.11	0.01	0.02	2	0.01	8.7	NA	NA	73.1	NA	NA	NA	NA	NA
Magnoliopsida	Asteridae	Rubiales	RUBIACEAE	Vangueria	infausta	36	43	RUBIACEA	Vangueri	infausta	VINF	Mixed		Africa		NA	NA	NA	NA	NA	NA	NA	NA	13.98	NA	NA	0	0.04	0.79	0.04	0.13
Magnoliopsida	Rosidae	Sapindales	RUTACEAE	Acronychia	vestita	43	4	RUBIACEA	Acronych	vestita	AVES	Mixed		Australasia		25.5	21.5	5.72	0.46	NA	NA	NA	8.1	NA	NA	89.4	0.05	NA	NA	NA	NA
Magnoliopsida	Rosidae	Sapindales	RUTACEAE	Clausena	anisata	61	8	RUTACEAE	Clausena	anisata	CANI	Birds		Africa	Berry1	12.5	12.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Sapindales	RUTACEAE	Euodia	xanthoxyloides	43	4	RUTACEAE	Euodia	xanthoxy	EXAN	Mixed		Australasia		3.1	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Sapindales	RUTACEAE	Stauranthus	sp.	5	37	RUTACEAE	Staurant	sp.	STSP	Mammals		NTAmerica	Drupe1	30	25	8.6	1	1.69	1	5.4	11.6	17.2	17.19	68.8	0.09	0.08	0.69	0.06	NA
Magnoliopsida	Rosidae	Sapindales	RUTACEAE	Teclea	natalensis	36	43	RUTACEAE	Teclea	natalens	TNAT	Mammals		Africa	Drupe1	19.2	12	1.12	NA	NA	1	NA	NA	15.32	NA	NA	0.03	0.1	0.74	0.04	0.02
Magnoliopsida	Rosidae	Sapindales	RUTACEAE	Vepris	stolzii	61	8	RUTACEAE	Vepris	stolzii	VSTOL	Birds		Africa	Drupe1	17	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Sapindales	RUTACEAE	Vepris	lanceolata	36	43	RUTACEAE	Vepris	lanceola	VLAN	Mammals		Africa	Drupe1	NA	NA	NA	NA	NA	NA	NA	NA	16.79	NA	NA	0.16	0.1	0.54	0.1	0.1
Magnoliopsida	Rosidae	Sapindales	RUTACEAE	Vepris	undulata	10	15	RUTACEAE	Vepris	undulata	VUND	Mammals		Africa	Berry2	NA	NA	0.2	0.05	0.04	4	0.01	22.9	22.44	1.03	59.3	0.18	0.12	0.64	0.06	0.12
Magnoliopsida	Rosidae	Santalales	SANTALACEAE	Exocarpus	cupressiformis	70	14	RUTACEAE	Exocarpu	cupressi	ECUP	Birds		Australasia	Drupe1	NA	NA	0.28	0.05	0.04	1	0.04	18.4	11.81	0.61	76.8	0.04	0.03	0.57	NA	NA
Magnoliopsida	Rosidae	Santalales	SANTALACEAE	Osyris	alba	0	17	SANTALAC	Osyris	alba	OALB	Birds		MEurope	Drupe1	8.3	9.4	0.49	0.1	0.1	1	0.1	19.6	16.99	1.63	60	0.02	0.05	0.86	0.03	0.06
Magnoliopsida	Rosidae	Santalales	SANTALACEAE	Osyris	lanceolata	61	8	SANTALAC	Osyris	lanceola	OLAN	Birds		Africa	Drupe1	9	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Santalales	SANTALACEAE	Osyris	quadripartita	0	17	SANTALAC	Osyris	quadripa	OQUA	Birds		MEurope	Drupe1	7.5	7.3	0.25	0.02	0.08	1	0.08	9.4	15.99	0.37	57.8	0.01	0.06	0.74	0.08	0.11
Magnoliopsida	Rosidae	Sapindales	SAPINDACEAE	Allophylus	abyssinicus	61	8	SANTALAC	Allophyl	abyssini	AABY	Mixed		Africa	Drupe1	9	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Sapindales	SAPINDACEAE	Allophylus	chaunostachys	61	8	SAPINDAC	Allophyl	chaunost	ACHA	Mixed		Africa	Drupe1	6.5	6.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Sapindales	SAPINDACEAE	Blighia	unijugata	61	8	SAPINDAC	Blighia	unijugat	BUNI	Birds		Africa	Aril	13	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Sapindales	SAPINDACEAE	Gambeya	africana	75	35	SAPINDAC	Gambeya	africana	GAFR	Mixed		Africa	Berry2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74.1	0.32	0.07	0.18	NA	0.39
Magnoliopsida	Rosidae	Sapindales	SAPINDACEAE	Gonophyllum	falcatum	43	4	SAPINDAC	Gonophyl	falcatum	GFAL	Mixed		Australasia		13.1	8.7	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Sapindales	SAPINDACEAE	Pancovia	golungensis	36	43	SAPINDAC	Pancovia	golungen	PGOL	Mixed		Africa		NA	NA	NA	NA	NA	NA	NA	NA	15.4	NA	NA	0	0.06	0.85	0.03	0.05
Magnoliopsida	Rosidae	Sapindales	SAPINDACEAE	Paullinia	turbacensis	3	46	SAPINDAC	Paullini	turbacen	PTUR	Mixed		NTAmerica		NA	NA	NA	NA	NA	NA	NA	NA	17.2	NA	82.9	0.03	0.1	0.83	0.04	NA
Magnoliopsida	Rosidae	Sapindales	SAPINDACEAE	Talisia	sp.	71	9	SAPINDAC	Talisia	sp.	TAL1	Birds		NTAmerica	Berry2	21	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Sapindales	SAPINDACEAE	Tristiropsis	acutangula	73	31	SAPINDAC	Tristiro	acutangu	TACU	Birds		Australasia	Drupe1	NA	NA	6.22	NA	NA	1	NA	NA	NA	NA	NA	NA	0.05	NA	NA	0.24
Magnoliopsida	Rosidae	Sapindales	SAPINDACEAE	Zanha	golungensis	75	35	SAPINDAC	Zanha	golungen	ZGOL	Mixed		Africa	Berry2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.5	0.01	0.05	0.48	NA	0.12
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Aningeria	adolfi-friedericii	61	8	SAPINDAC	Aningeri	adolfi-f	AADO	Mammals		Africa	Berry1	37.5	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Bequaertiodendron	natalense	61	8	SAPOTACE	Bequaert	natalens	BNAT	Birds		Africa	Berry1	20	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Chrysophyllum	gorungosanum	61	8	SAPOTACE	Chrysoph	gorungos	CGOR	Mammals		Africa	Berry1	32.5	32.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Chrysophyllum	viridifolium	36	43	SAPOTACE	Chrysoph	viridifo	CVIR	Mammals		Africa	Berry2	15.9	11.2	0.45	NA	NA	5	NA	NA	17.33	NA	NA	0.09	0.07	0.78	0.03	0.05
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Manilkara	cf.Bidentata	71	9	SAPOTACE	Manilkar	cf.Biden	MBID	Mixed		NTAmerica	Berry2	26	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Mastichodendron	capiri	38	49	SAPOTACE	Masticho	capiri	MCAP	Mixed		NTAmerica	Drupe1	23.3	20.6	4.51	1.1	0.27	1	0.27	24.5	NA	NA	69.5	NA	NA	NA	NA	NA
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Microphilis	guianensis	71	9	SAPOTACE	Microphi	guianens	MGUI	Mixed		NTAmerica	Berry2	16	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Mimusops	caffra1	36	43	SAPOTACE	Mimusops	caffra2	MCAF2	Mixed		Africa	Drupe1	NA	NA	NA	NA	NA	1	NA	NA	15.36	NA	NA	0.02	0.03	0.85	0.04	0.06
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Mimusops	caffra2	10	15	SAPOTACE	Mimusops	caffra1	MCAF1	Mixed		Africa	Drupe1	NA	NA	1.79	0.52	0.11	1	0.11	29.2	17.83	9.33	64.8	0.02	0.03	0.91	0.04	0.06
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Mimusops	obovata	36	43	SAPOTACE	Mimusops	obovata	MABO	Mixed		Africa	Drupe1	12.6	6.2	0.26	NA	NA	1	NA	NA	15.82	NA	NA	0.03	0.04	0.84	0.04	0.05
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Planchonella	nitida	73	31	SAPOTACE	Planchon	nitida	PNIT	Birds		Australasia	Berry1	NA	NA	7.63	NA	NA	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Planchonella	obvoidea	43	4	SAPOTACE	Planchon	obvoidea	POBV	Mixed		Australasia	Berry2	19.6	11.7	1.5	0.19	NA	NA	NA	12.5	NA	NA	69.5	0.12	0.15	NA	NA	NA
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Richardella	macrophylla	60	2	SAPOTACE	Richarde	macrophy	RMAC	Mixed		NTAmerica	Berry2	30	40	NA	NA	NA	NA	NA	NA	8.5	NA	87	0.06	0.04	0.33	NA	NA
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Sideroxylon	inerme1	36	43	SAPOTACE	Sideroxy	inerme2	SINE2	Mixed		Africa	Drupe1	6.1	5.8	0.14	NA	NA	1	NA	NA	16.45	NA	NA	0.11	0.1	0.63	0.1	0.05
Magnoliopsida	Dilleniidae	Ebenales	SAPOTACEAE	Sideroxylon	inerme2	10	15	SAPOTACE	Sideroxy	inerme1	SINE1	Mixed		Africa	Drupe1	NA	NA	0.51	0.09	0.06	1	0.06	18.3	18.92	1.78	70.7	0.06	0.06	0.84	0.05	0.04
